"SegID","split_fID","NHDPlID","WBA_P_I","StreamLeve","StreamOrde","StreamCalc","TotDASqKm","fac_cat","ele","bfh","dtf","fdep","PRISMppt30","PRISMtemp30","MAJOR1","UNIT_NAME","Reclass","dtb_cm","MUKEY","AREASYM","SPATIAL","MUSYM","taxordr","txprtsz","kwfact","ph1t12_","side_slope_1","side_slope_2","mean_slope","v_wid","vf_wid","v_vf_ratio","geom_len","CntLn_Len_m","ch_sinu","meanders","wavelength","mean_meander_length","v_ln_KM","rise_m","v_slope_precent","V_sinu"
"15001300073434_1",345,15001300240259,NA,5,1,1,0.41519999,0.34089999,5057,0.23854675699575,0.954187027982998,5152.4187027983,1374.60095214844,17.3589897155762,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",982.182556152344,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.617,0.1772,0.3971,268.433,268.433628944452,1.0000023430221,666.709024141892,556.423364350883,1.19820458100221,5,2.5,111.284672870177,1.33317389,30.37,2.278,1.237
"15001300073435_1",1010,15001300330716,NA,6,2,2,1.60270001,1.51620001,5424,0.327810604227101,1.3112424169084,5555.12424169084,1376.67419433594,17.3327178955078,"Dolostone","Copper Ridge Dolomite","Bedrock",1113.98815917969,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.6049,0.2415,4.4232,799.813,211.051569560085,0.263876142998533,537.246846421109,508.956229378094,1.05558556003447,2,1,254.478114689047,0.537,0.769999999999996,0.143,1.056
"15001300073435_2",346,15001300240253,NA,6,1,1,1.08679997,0.14589997,9289,0.199100042594763,0.79640017037905,9368.64001703791,1376.01098632812,17.2786445617676,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1065.58947753906,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.9222,6.8639,7.39305,812.255,39.4435305321899,0.048560526598408,882.875927026155,841.836578565905,1.04874978054549,1,0.5,841.836578565905,1.766,65.91,3.733,1.05
"15001300073435_2",347,15001300240253,NA,6,1,1,1.08679997,1.00679997,6622,0.300433995690396,1.20173598276159,6742.17359827616,1376.55944824219,17.3116035461426,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1041.44396972656,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,14.4412,9.4533,11.94725,357.31,47.9447982566132,0.1341826376441,882.875927026139,840.57384457273,1.05032524236453,1,0.5,840.57384457273,1.766,65.91,3.733,1.05
"15001300073520_1",1011,15001300330185,NA,6,1,1,0.14759999,0.14109999,4487,0.197686520688475,0.790746082753899,4566.07460827539,1372.94812011719,17.442663192749,"Dolostone","Copper Ridge Dolomite","Bedrock",1455.78552246094,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.8841,4.4038,2.64395,183.398,127.166296566904,0.693389767428786,212.170247426606,193.234819108577,1.09799180295446,3,1.5,64.4116063695257,0.212,5.46,2.573,1.098
"15001300076190_1",348,15001300313411,NA,6,2,2,2.64649998,2.26759998,8641,0.357155477734526,1.4286219109381,8783.86219109381,1397.22314453125,17.3100929260254,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1075.52514648438,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,7.1581,9.7972,8.47765,826.757,58.9433891445958,0.0712946961980313,621.989237164141,599.048947861337,1.03829451563967,5,2.5,119.809789572267,1.244,9.19,0.739,1.082
"15001300076190_1",349,15001300313411,NA,6,2,2,2.64649998,2.52149998,8217,0.365321289544153,1.46128515817661,8363.12851581766,1398.7041015625,17.3238296508789,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1103.37390136719,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,7.8313,3.2995,5.5654,428.299,67.7565972330411,0.158199288891735,621.989237164273,576.789025054535,1.07836524300278,1,0.5,576.789025054535,1.244,9.19,0.739,1.082
"15001300076190_2",350,15001300240840,NA,6,1,1,1.32409998,1.32409998,10572,0.31848653745417,1.27394614981668,10699.3946149817,1397.94067382812,17.2904243469238,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1113.98950195312,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.1718,4.4151,6.79345,963.265,68.8307804042762,0.0714557057551932,882.431427562972,762.88189053051,1.15670779253827,3,1.5,254.29396351017,1.765,31.34,1.776,1.329
"15001300076190_2",351,15001300240840,NA,6,1,1,1.32409998,0.26259998,9381,0.225649588563152,0.902598354252607,9471.25983542526,1397.94067382812,17.2904243469238,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1135.30065917969,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,16.1884,7.3072,11.7478,703.954,49.6019274667107,0.0704618873771734,882.431427563039,867.059900400173,1.01772833359699,7,3.5,123.865700057168,1.765,31.34,1.776,1.329
"15001300076191_1",352,15001300313408,NA,6,1,1,0.85270003,0.39370003,9284,0.245976628609997,0.983906514439988,9382.390651444,1393.87451171875,17.2964019775391,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1184.58825683594,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.529,8.1175,8.82325,804.689,39.7029634834414,0.0493395131329512,916.178362159558,868.039651946784,1.05545681018697,1,0.5,868.039651946784,1.833,30.99,1.691,1.056
"15001300076191_1",353,15001300313410,NA,6,1,1,1.27460001,1.27460001,8272,0.315912365090965,1.26364946036386,8398.36494603639,1394.53137207031,17.3191604614258,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1095.60620117188,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.0232,7.2332,8.1282,730.076,68.8023980014877,0.0942400489832396,916.178362159343,905.881204199903,1.01136700696703,3,1.5,301.960401399968,1.833,30.99,1.691,1.056
"15001300076192_1",1012,15001300313407,NA,6,1,1,0.2318,0.2318,8366,0.219732555335126,0.878930221340504,8453.89302213405,1393.84606933594,17.2884387969971,"Dolostone","Copper Ridge Dolomite","Bedrock",1120.59204101562,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,0.3051,0.3096,0.30735,78.091,78.0913129033928,1.00000400690723,80.691513434231,79.2513100356232,1.01817261314621,1,0.5,79.2513100356232,0.081,0.920000000000002,1.14,1.018
"15001300076193_1",354,15001300313405,NA,7,1,1,1.24799999,1.24799999,8748,0.314496416931875,1.2579856677275,8873.79856677275,1394.29626464844,17.2884693145752,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1216.73291015625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,0.1883,6.824,3.50615,876.332,98.9393875511184,0.112901717101645,633.539187499042,577.409075180285,1.09721030501856,2,1,288.704537590142,1.267,11.36,0.897,1.071
"15001300076193_1",355,15001300313405,NA,7,1,1,1.24799999,1.24799999,8354,0.314496416931875,1.2579856677275,8479.79856677275,1392.34887695312,17.2901229858398,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1154.94897460938,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,0.0346,5.8795,2.95705,601.069,78.2327611012396,0.130156040489926,633.539187498992,612.42313057219,1.03447952220073,1,0.5,612.42313057219,1.267,11.36,0.897,1.071
"15001300076201_1",356,15001300313320,NA,6,2,2,2.21339994,1.39529994,8282,0.322059497726942,1.28823799090777,8410.82379909078,1391.28894042969,17.2888088226318,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1313.5517578125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.3179,8.6357,10.9768,1019.801,79.2233835301366,0.0776851400715792,832.684710910605,820.153653892579,1.01527891384566,5,2.5,164.030730778516,1.665,11.16,0.67,1.018
"15001300076201_1",357,15001300313320,NA,6,2,2,2.21339994,2.09509994,7793,0.351186899480366,1.40474759792146,7933.47475979215,1389.53833007812,17.3065032958984,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1152.31762695312,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,5.6225,4.9875,5.305,427.661,136.485003910308,0.319142975184335,832.684710910503,815.426985395254,1.02116403531444,1,0.5,815.426985395254,1.665,11.16,0.67,1.018
"15001300076201_2",1013,15001300276794,NA,6,1,1,0.57879999,0.10629999,9098,0.186115067082603,0.744460268330414,9172.44602683304,1391.28894042969,17.2888088226318,"Dolostone","Copper Ridge Dolomite","Bedrock",1381.68041992188,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,12.5482,6.26,9.4041,691.535,58.943127322357,0.0852352047580484,742.170592594455,709.649530149525,1.0458269343715,3,1.5,236.549843383175,0.742,17.03,2.295,1.046
"15001300076215_1",1014,15001300313231,NA,6,2,2,1.71069999,1.55979999,6511,0.329796108121168,1.31918443248467,6642.91844324847,1384.3134765625,17.3421363830566,"Dolostone","Copper Ridge Dolomite","Bedrock",1043.49438476562,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.2598,9.5053,9.38255,703.083,48.5412840324372,0.0690406168723141,616.993039683224,609.413391882879,1.01243761279503,2,1,304.706695941439,0.617,3.08000000000001,0.499,1.012
"15001300076215_2",358,15001300349335,NA,6,1,1,1.18809997,0.30709997,7564,0.233300064433619,0.933200257734477,7657.32002577345,1386.01599121094,17.3251705169678,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1315.14294433594,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.7953,5.3408,6.56805,999.514,59.3707341315973,0.0593996023383338,580.003492785757,569.208147261481,1.01896554990686,3,1.5,189.73604908716,1.16,12.27,1.058,1.045
"15001300076215_2",359,15001300349335,NA,6,1,1,1.18809997,0.99379997,6881,0.299603490060901,1.1984139602436,7000.84139602436,1385.97229003906,17.3220958709717,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1357.16540527344,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,15.954,9.0065,12.48025,563.636,57.7849466580946,0.102521745697746,580.003492785931,564.250968546527,1.0279175847584,1,0.5,564.250968546527,1.16,12.27,1.058,1.045
"15001300076230_1",360,15001300222765,NA,7,1,1,0.22689999,0.22689999,8846,0.218734896544242,0.874939586176967,8933.4939586177,1377.47521972656,17.3180370330811,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1415.97937011719,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.9785,6.2958,8.13715,716.961,39.280343333888,0.05478728038748,927.881949258471,803.944468652507,1.15416174305384,3,1.5,267.981489550836,1.855,20.96,1.129,1.086
"15001300076230_1",361,15001300313132,NA,7,1,1,1.03630002,0.90260002,7886,0.293523438770307,1.17409375508123,8003.40937550812,1378.32153320312,17.3360157012939,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1385.39343261719,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.6826,17.0899,12.38625,424.433,49.1387350984898,0.115775010657724,927.881949258436,917.407296104514,1.01141766933662,3,1.5,305.802432034838,1.855,20.96,1.129,1.086
"15001300076231_1",362,15001300294802,NA,6,1,1,0.40709999,0.14949999,7724,0.200136366093464,0.800545464373857,7804.05454643739,1381.18225097656,17.3430709838867,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1125.50561523438,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,25.5413,5.2828,15.41205,540.167,29.3936546888987,0.0544158652581492,844.422660121388,793.543627662288,1.06411623845936,2,1,396.771813831144,1.689,31.42,1.86,1.129
"15001300076231_1",363,15001300313126,NA,6,1,1,0.62699996,0.51969996,6093,0.260962651428279,1.04385060571312,6197.38506057131,1381.37512207031,17.3505706787109,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1107.63500976562,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.1877,0.076,0.13185,297.065,297.065021014576,1.00000007074067,844.422660121494,777.975689415616,1.08541008621463,4,2,194.493922353904,1.689,31.42,1.86,1.129
"15001300076233_1",364,15001300294800,NA,6,1,1,0.5992,0.2528,8463,0.223829038789159,0.895316155156638,8552.53161551566,1382.97473144531,17.3102798461914,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1255.0791015625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.1929,10.5088,10.85085,540.733,39.3329975502123,0.0727401463387888,716.744558721459,704.503701188188,1.01737515007036,2,1,352.251850594094,2.15,36.82,1.712,1.156
"15001300076233_1",365,15001300294800,NA,6,1,1,0.5992,0.5641,7464,0.26555943978948,1.06223775915792,7570.22377591579,1382.97473144531,17.3102798461914,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1129.60583496094,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,6.8591,18.6801,12.7696,480.126,39.1224313094068,0.0814836757630431,716.744558721179,682.27648526498,1.0505192164769,1,0.5,682.27648526498,2.15,36.82,1.712,1.156
"15001300076233_1",366,15001300313123,NA,6,1,1,0.89790001,0.82650001,6361,0.288068057304335,1.15227222921734,6476.22722292173,1381.83117675781,17.3290386199951,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1129.60583496094,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,6.2004,1.095,3.6477,359.457,77.6962802685722,0.216149025526202,716.74455872144,647.537088549416,1.10687800188721,2,1,323.768544274708,2.15,36.82,1.712,1.156
"15001300076235_1",1015,15001300313115,NA,8,2,2,1.4368,1.4318,7709,0.323835788665527,1.29534315466211,7838.53431546621,1378.31262207031,17.2507152557373,"Dolostone","Copper Ridge Dolomite","Bedrock",1101.64038085938,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.6641,0.5881,5.1261,154.442,77.9827625704202,0.504932353701844,228.296473158988,212.385003949506,1.07491804465284,1,0.5,212.385003949506,0.228,2.59,1.134,1.075
"15001300076235_2",367,15001300276480,NA,8,1,1,0.9217,0.9217,9418,0.294835545098395,1.17934218039358,9535.93421803936,1377.8310546875,17.2322177886963,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1129.18334960938,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.5374,12.957,12.2472,875.875,39.7654656652141,0.0454008456289016,574.896147536633,508.805793019016,1.12989308577929,1,0.5,508.805793019016,1.15,24.01,2.088,1.089
"15001300076235_2",368,15001300276480,NA,8,1,1,0.9217,0.3691,8258,0.242619354278293,0.970477417113173,8355.04774171132,1378.31262207031,17.2507152557373,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1127.64636230469,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,10.289,16.0232,13.1561,482.62,49.2445093966295,0.102035782596307,574.896147536732,547.358440081473,1.05031019061506,7,3.5,78.1940628687818,1.15,24.01,2.088,1.089
"15001300076256_1",1016,15001300313013,NA,5,2,2,0.92419999,0.89959999,6054,0.293315365352905,1.17326146141162,6171.32614614116,1380.22534179688,17.3509159088135,"Dolostone","Copper Ridge Dolomite","Bedrock",1088.53466796875,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,5.8478,0.0822,2.965,269.089,211.119302686557,0.784570542409972,512.20319440987,494.551757105193,1.0356917896885,1,0.5,494.551757105193,0.512,3.48999999999999,0.681,1.036
"15001300076256_2",369,15001300349122,NA,5,1,1,0.59929998,0.0408999800000001,7782,0.15185912340896,0.607436493635839,7842.74364936358,1378.28283691406,17.3034801483154,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1204.76306152344,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.9268,14.807,14.3669,562.275,39.3658626679364,0.0700117605583325,609.601046320008,597.29996278088,1.02059448234662,2,1,298.64998139044,1.219,29.27,2.401,1.029
"15001300076256_2",370,15001300349122,NA,5,1,1,0.59929998,0.24429998,6679,0.222204439727167,0.888817758908668,6767.88177589087,1378.64099121094,17.3268051147461,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1196.49682617188,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,22.7066,8.2147,15.46065,450.791,29.4275032753875,0.0652797045091573,609.60104632013,587.18003436226,1.03818422058955,2,1,293.59001718113,1.219,29.27,2.401,1.029
"15001300076258_1",371,15001300258507,NA,6,1,1,0.61539999,0.20929999,8103,0.215005473225539,0.860021892902155,8189.00218929022,1379.83850097656,17.2782592773438,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1149.09033203125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,20.7991,7.8999,14.3495,709.786,39.2821378514575,0.0553436357598734,736.795870844713,671.40674249636,1.09739122980092,2,1,335.70337124818,2.21,46.41,2.1,1.084
"15001300076258_1",372,15001300313005,NA,6,1,1,1.345,0.8723,6653,0.291396375818064,1.16558550327226,6769.55855032723,1379.09729003906,17.307731628418,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1054.14514160156,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,19.3014,12.5433,15.92235,571.868,49.295597704866,0.0862010074088182,736.795870844616,715.860467667762,1.02924508912339,2,1,357.930233833881,2.21,46.41,2.1,1.084
"15001300076258_1",373,15001300313005,NA,6,1,1,1.345,1.2775,6071,0.316065324760484,1.26426129904193,6197.42612990419,1378.77490234375,17.324556350708,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1041.63940429688,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,6.8573,0.9044,3.88085,454.197,227.032065683442,0.499853732374811,736.795870844555,659.90981200897,1.11650994944524,1,0.5,659.90981200897,2.21,46.41,2.1,1.084
"15001300076296_1",1017,15001300312775,NA,7,2,2,1.52939999,1.52939999,7577,0.328416410633702,1.31366564253481,7708.36656425348,1370.33020019531,17.3413486480713,"Dolostone","Copper Ridge Dolomite","Bedrock",1170.0595703125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.3137,5.9395,7.6266,483.5,57.8872261107581,0.119725390094639,689.93609157682,681.382180583744,1.01255376385944,2,1,340.691090291872,0.69,4.56,0.661,1.013
"15001300076296_2",1018,15001300222453,NA,7,1,1,0.735,0.5047,8266,0.259339805905377,1.03735922362151,8369.73592236215,1367.72131347656,17.3286991119385,"Dolostone","Copper Ridge Dolomite","Bedrock",1320.560546875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,5.5974,10.6691,8.13325,773.356,39.658059399338,0.0512804703129451,969.155942510133,935.298943407272,1.03619912044327,2,1,467.649471703636,0.969,13.49,1.392,1.036
"15001300076378_1",1019,15001300312209,NA,6,1,1,0.38650001,0.38650001,4038,0.245011513803922,0.980046055215687,4136.00460552157,1374.19055175781,17.4149074554443,"Dolostone","Copper Ridge Dolomite","Bedrock",1511.3876953125,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,1.6028,0.7508,1.1768,301.202,174.925267053156,0.580757322505016,614.830587268362,538.437261252696,1.14187971656704,1,0.5,538.437261252696,0.615,7.19,1.169,1.142
"15001300079196_1",374,15001300295172,NA,6,2,2,1.86120002,1.32000002,9748,0.318276229327284,1.27310491730914,9875.31049173091,1396.96630859375,17.2830028533936,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1148.80322265625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.6729,11.6824,10.17765,798.364,49.2911334003456,0.0617401754091437,623.944288865276,599.658284849398,1.04049973898381,3,1.5,199.886094949799,1.248,13.23,1.06,1.126
"15001300079196_1",375,15001300295172,NA,6,2,2,1.86120002,1.80440002,9038,0.340189307156589,1.36075722862636,9174.07572286264,1396.19995117188,17.2869968414307,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1055.58813476562,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,6.9893,0.5637,3.7765,490.812,275.89036950992,0.56211007373479,623.944288865349,509.900919619287,1.22365790069807,1,0.5,509.900919619287,1.248,13.23,1.06,1.126
"15001300079196_2",1020,15001300240914,NA,6,1,1,0.52939999,0.38679999,10937,0.245052005415036,0.980208021660143,11035.020802166,1398.04333496094,17.2844944000244,"Dolostone","Copper Ridge Dolomite","Bedrock",1216.26586914062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.9328,13.703,12.8179,464.884,49.3385913644238,0.106130973241548,948.334259859388,908.757509455811,1.04355039709909,3,1.5,302.919169818604,0.948,25.12,2.649,1.044
"15001300079224_1",1021,15001300295017,NA,7,2,2,0.81160001,0.81160001,7875,0.28695397808031,1.14781591232124,7989.78159123212,1390.34997558594,17.3249073028564,"Dolostone","Copper Ridge Dolomite","Bedrock",1076.82666015625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.4908,1.9105,4.70065,222.907,59.8313168254686,0.26841380856352,185.336906893192,181.851043025496,1.01916878677021,2,1,90.9255215127482,0.185,2.11,1.138,1.019
